Freq.	V(v0)
2.17330151453908e+04	(-5.62947141103498e+01dB,1.73481537910065e+02°)
2.17831149194515e+04	(-5.63319466516506e+01dB,1.73383697052195e+02°)
2.18333301854191e+04	(-5.63691464204145e+01dB,1.73285378728526e+02°)
2.18836612095299e+04	(-5.64063129799789e+01dB,1.73186580290102e+02°)
2.19341082586340e+04	(-5.64434458887776e+01dB,1.73087299088010e+02°)
2.19846716001965e+04	(-5.64805447003006e+01dB,1.72987532473692e+02°)
2.20353515022994e+04	(-5.65176089630492e+01dB,1.72887277799258e+02°)
2.20861482336424e+04	(-5.65546382204963e+01dB,1.72786532417805e+02°)
2.21370620635448e+04	(-5.65916320110448e+01dB,1.72685293683749e+02°)
2.21880932619465e+04	(-5.66285898679887e+01dB,1.72583558953155e+02°)
2.22392420994099e+04	(-5.66655113194674e+01dB,1.72481325584080e+02°)
2.22905088471211e+04	(-5.67023958884283e+01dB,1.72378590936924e+02°)
2.23418937768912e+04	(-5.67392430925863e+01dB,1.72275352374783e+02°)
2.23933971611581e+04	(-5.67760524443814e+01dB,1.72171607263808e+02°)
2.24450192729875e+04	(-5.68128234509385e+01dB,1.72067352973587e+02°)
2.24967603860748e+04	(-5.68495556140296e+01dB,1.71962586877507e+02°)
2.25486207747462e+04	(-5.68862484300303e+01dB,1.71857306353151e+02°)
2.26006007139602e+04	(-5.69229013898824e+01dB,1.71751508782683e+02°)
2.26527004793095e+04	(-5.69595139790545e+01dB,1.71645191553254e+02°)
2.27049203470216e+04	(-5.69960856775021e+01dB,1.71538352057401e+02°)
2.27572605939613e+04	(-5.70326159596288e+01dB,1.71430987693469e+02°)
2.28097214976312e+04	(-5.70691042942480e+01dB,1.71323095866035e+02°)
2.28623033361738e+04	(-5.71055501445459e+01dB,1.71214673986329e+02°)
2.29150063883728e+04	(-5.71419529680414e+01dB,1.71105719472685e+02°)
2.29678309336546e+04	(-5.71783122165490e+01dB,1.70996229750981e+02°)
2.30207772520896e+04	(-5.72146273361444e+01dB,1.70886202255092e+02°)
2.30738456243940e+04	(-5.72508977671266e+01dB,1.70775634427355e+02°)
2.31270363319309e+04	(-5.72871229439808e+01dB,1.70664523719044e+02°)
2.31803496567123e+04	(-5.73233022953421e+01dB,1.70552867590844e+02°)
2.32337858813999e+04	(-5.73594352439646e+01dB,1.70440663513338e+02°)
2.32873452893075e+04	(-5.73955212066817e+01dB,1.70327908967509e+02°)
2.33410281644016e+04	(-5.74315595943759e+01dB,1.70214601445236e+02°)
2.33948347913035e+04	(-5.74675498119435e+01dB,1.70100738449813e+02°)
2.34487654552906e+04	(-5.75034912582629e+01dB,1.69986317496469e+02°)
2.35028204422979e+04	(-5.75393833261610e+01dB,1.69871336112895e+02°)
2.35570000389195e+04	(-5.75752254023834e+01dB,1.69755791839787e+02°)
2.36113045324103e+04	(-5.76110168675635e+01dB,1.69639682231386e+02°)
2.36657342106873e+04	(-5.76467570961913e+01dB,1.69523004856040e+02°)
2.37202893623312e+04	(-5.76824454565823e+01dB,1.69405757296773e+02°)
2.37749702765881e+04	(-5.77180813108569e+01dB,1.69287937151840e+02°)
2.38297772433706e+04	(-5.77536640149037e+01dB,1.69169542035329e+02°)
2.38847105532599e+04	(-5.77891929183551e+01dB,1.69050569577743e+02°)
2.39397704975069e+04	(-5.78246673645671e+01dB,1.68931017426593e+02°)
2.39949573680339e+04	(-5.78600866905855e+01dB,1.68810883247024e+02°)
2.40502714574363e+04	(-5.78954502271293e+01dB,1.68690164722414e+02°)
2.41057130589838e+04	(-5.79307572985625e+01dB,1.68568859555013e+02°)
2.41612824666223e+04	(-5.79660072228754e+01dB,1.68446965466570e+02°)
2.42169799749752e+04	(-5.80011993116628e+01dB,1.68324480198980e+02°)
2.42728058793452e+04	(-5.80363328701014e+01dB,1.68201401514940e+02°)
2.43287604757158e+04	(-5.80714071969359e+01dB,1.68077727198606e+02°)
2.43848440607525e+04	(-5.81064215844554e+01dB,1.67953455056272e+02°)
2.44410569318050e+04	(-5.81413753184865e+01dB,1.67828582917027e+02°)
2.44973993869083e+04	(-5.81762676783655e+01dB,1.67703108633479e+02°)
2.45538717247845e+04	(-5.82110979369345e+01dB,1.67577030082421e+02°)
2.46104742448444e+04	(-5.82458653605255e+01dB,1.67450345165551e+02°)
2.46672072471887e+04	(-5.82805692089459e+01dB,1.67323051810189e+02°)
2.47240710326104e+04	(-5.83152087354773e+01dB,1.67195147969989e+02°)
2.47810659025955e+04	(-5.83497831868566e+01dB,1.67066631625684e+02°)
2.48381921593251e+04	(-5.83842918032767e+01dB,1.66937500785819e+02°)
2.48954501056769e+04	(-5.84187338183771e+01dB,1.66807753487505e+02°)
2.49528400452270e+04	(-5.84531084592419e+01dB,1.66677387797170e+02°)
2.50103622822510e+04	(-5.84874149463989e+01dB,1.66546401811330e+02°)
2.50680171217261e+04	(-5.85216524938121e+01dB,1.66414793657370e+02°)
2.51258048693325e+04	(-5.85558203088934e+01dB,1.66282561494312e+02°)
2.51837258314552e+04	(-5.85899175924947e+01dB,1.66149703513619e+02°)
2.52417803151852e+04	(-5.86239435389220e+01dB,1.66016217939986e+02°)
2.52999686283218e+04	(-5.86578973359340e+01dB,1.65882103032154e+02°)
2.53582910793735e+04	(-5.86917781647534e+01dB,1.65747357083721e+02°)
2.54167479775601e+04	(-5.87255852000785e+01dB,1.65611978423960e+02°)
2.54753396328143e+04	(-5.87593176100921e+01dB,1.65475965418665e+02°)
2.55340663557833e+04	(-5.87929745564774e+01dB,1.65339316470970e+02°)
2.55929284578303e+04	(-5.88265551944341e+01dB,1.65202030022203e+02°)
2.56519262510363e+04	(-5.88600586726976e+01dB,1.65064104552741e+02°)
2.57110600482016e+04	(-5.88934841335539e+01dB,1.64925538582865e+02°)
2.57703301628479e+04	(-5.89268307128674e+01dB,1.64786330673631e+02°)
2.58297369092193e+04	(-5.89600975401064e+01dB,1.64646479427727e+02°)
2.58892806022846e+04	(-5.89932837383620e+01dB,1.64505983490384e+02°)
2.59489615577384e+04	(-5.90263884243875e+01dB,1.64364841550223e+02°)
2.60087800920033e+04	(-5.90594107086212e+01dB,1.64223052340181e+02°)
2.60687365222311e+04	(-5.90923496952270e+01dB,1.64080614638383e+02°)
2.61288311663049e+04	(-5.91252044821257e+01dB,1.63937527269060e+02°)
2.61890643428404e+04	(-5.91579741610370e+01dB,1.63793789103454e+02°)
2.62494363711881e+04	(-5.91906578175170e+01dB,1.63649399060731e+02°)
2.63099475714344e+04	(-5.92232545310061e+01dB,1.63504356108901e+02°)
2.63705982644036e+04	(-5.92557633748754e+01dB,1.63358659265735e+02°)
2.64313887716597e+04	(-5.92881834164716e+01dB,1.63212307599705e+02°)
2.64923194155079e+04	(-5.93205137171729e+01dB,1.63065300230903e+02°)
2.65533905189964e+04	(-5.93527533324428e+01dB,1.62917636331982e+02°)
2.66146024059181e+04	(-5.93849013118850e+01dB,1.62769315129104e+02°)
2.66759554008124e+04	(-5.94169566993057e+01dB,1.62620335902865e+02°)
2.67374498289667e+04	(-5.94489185327780e+01dB,1.62470697989250e+02°)
2.67990860164184e+04	(-5.94807858447040e+01dB,1.62320400780585e+02°)
2.68608642899563e+04	(-5.95125576618873e+01dB,1.62169443726476e+02°)
2.69227849771228e+04	(-5.95442330056035e+01dB,1.62017826334764e+02°)
2.69848484062152e+04	(-5.95758108916736e+01dB,1.61865548172489e+02°)
2.70470549062876e+04	(-5.96072903305446e+01dB,1.61712608866827e+02°)
2.71094048071526e+04	(-5.96386703273689e+01dB,1.61559008106055e+02°)
2.71718984393832e+04	(-5.96699498820892e+01dB,1.61404745640508e+02°)
2.72345361343145e+04	(-5.97011279895264e+01dB,1.61249821283522e+02°)
2.72973182240453e+04	(-5.97322036394691e+01dB,1.61094234912402e+02°)
2.73602450414399e+04	(-5.97631758167685e+01dB,1.60937986469366e+02°)
2.74233169201301e+04	(-5.97940435014336e+01dB,1.60781075962507e+02°)
2.74865341945166e+04	(-5.98248056687359e+01dB,1.60623503466725e+02°)
2.75498971997713e+04	(-5.98554612893078e+01dB,1.60465269124697e+02°)
2.76134062718385e+04	(-5.98860093292535e+01dB,1.60306373147807e+02°)
2.76770617474368e+04	(-5.99164487502598e+01dB,1.60146815817083e+02°)
2.77408639640614e+04	(-5.99467785097081e+01dB,1.59986597484152e+02°)
2.78048132599852e+04	(-5.99769975607924e+01dB,1.59825718572166e+02°)
2.78689099742610e+04	(-6.00071048526425e+01dB,1.59664179576711e+02°)
2.79331544467232e+04	(-6.00370993304429e+01dB,1.59501981066770e+02°)
2.79975470179896e+04	(-6.00669799355690e+01dB,1.59339123685598e+02°)
2.80620880294633e+04	(-6.00967456057121e+01dB,1.59175608151655e+02°)
2.81267778233342e+04	(-6.01263952750145e+01dB,1.59011435259518e+02°)
2.81916167425812e+04	(-6.01559278742143e+01dB,1.58846605880746e+02°)
2.82566051309737e+04	(-6.01853423307818e+01dB,1.58681120964794e+02°)
2.83217433330738e+04	(-6.02146375690654e+01dB,1.58514981539886e+02°)
2.83870316942377e+04	(-6.02438125104450e+01dB,1.58348188713880e+02°)
2.84524705606178e+04	(-6.02728660734821e+01dB,1.58180743675121e+02°)
2.85180602791645e+04	(-6.03017971740764e+01dB,1.58012647693309e+02°)
2.85838011976278e+04	(-6.03306047256278e+01dB,1.57843902120319e+02°)
2.86496936645597e+04	(-6.03592876391976e+01dB,1.57674508391031e+02°)
2.87157380293154e+04	(-6.03878448236804e+01dB,1.57504468024146e+02°)
2.87819346420556e+04	(-6.04162751859692e+01dB,1.57333782622987e+02°)
2.88482838537481e+04	(-6.04445776311346e+01dB,1.57162453876277e+02°)
2.89147860161698e+04	(-6.04727510626022e+01dB,1.56990483558921e+02°)
2.89814414819086e+04	(-6.05007943823338e+01dB,1.56817873532751e+02°)
2.90482506043651e+04	(-6.05287064910103e+01dB,1.56644625747285e+02°)
2.91152137377546e+04	(-6.05564862882302e+01dB,1.56470742240415e+02°)
2.91823312371091e+04	(-6.05841326726868e+01dB,1.56296225139162e+02°)
2.92496034582788e+04	(-6.06116445423770e+01dB,1.56121076660331e+02°)
2.93170307579343e+04	(-6.06390207947956e+01dB,1.55945299111190e+02°)
2.93846134935684e+04	(-6.06662603271384e+01dB,1.55768894890125e+02°)
2.94523520234981e+04	(-6.06933620365085e+01dB,1.55591866487268e+02°)
2.95202467068664e+04	(-6.07203248201251e+01dB,1.55414216485114e+02°)
2.95882979036441e+04	(-6.07471475755384e+01dB,1.55235947559103e+02°)
2.96565059746318e+04	(-6.07738292008485e+01dB,1.55057062478174e+02°)
2.97248712814620e+04	(-6.08003685949129e+01dB,1.54877564105358e+02°)
2.97933941866007e+04	(-6.08267646575839e+01dB,1.54697455398245e+02°)
2.98620750533495e+04	(-6.08530162899249e+01dB,1.54516739409509e+02°)
2.99309142458476e+04	(-6.08791223944429e+01dB,1.54335419287378e+02°)
2.99999121290734e+04	(-6.09050818753212e+01dB,1.54153498276071e+02°)
3.00690690688470e+04	(-6.09308936386471e+01dB,1.53970979716249e+02°)
3.01383854318315e+04	(-6.09565565926610e+01dB,1.53787867045359e+02°)
3.02078615855354e+04	(-6.09820696479874e+01dB,1.53604163798051e+02°)
3.02774978983143e+04	(-6.10074317178812e+01dB,1.53419873606489e+02°)
3.03472947393730e+04	(-6.10326417184750e+01dB,1.53235000200668e+02°)
3.04172524787675e+04	(-6.10576985690276e+01dB,1.53049547408685e+02°)
3.04873714874066e+04	(-6.10826011921713e+01dB,1.52863519157011e+02°)
3.05576521370544e+04	(-6.11073485141694e+01dB,1.52676919470692e+02°)
3.06280948003320e+04	(-6.11319394651684e+01dB,1.52489752473549e+02°)
3.06986998507192e+04	(-6.11563729794579e+01dB,1.52302022388325e+02°)
3.07694676625571e+04	(-6.11806479957328e+01dB,1.52113733536812e+02°)
3.08403986110495e+04	(-6.12047634573528e+01dB,1.51924890339938e+02°)
3.09114930722653e+04	(-6.12287183126027e+01dB,1.51735497317842e+02°)
3.09827514231403e+04	(-6.12525115149666e+01dB,1.51545559089871e+02°)
3.10541740414790e+04	(-6.12761420233878e+01dB,1.51355080374591e+02°)
3.11257613059571e+04	(-6.12996088025433e+01dB,1.51164065989719e+02°)
3.11975135961232e+04	(-6.13229108231114e+01dB,1.50972520852045e+02°)
3.12694312924008e+04	(-6.13460470620422e+01dB,1.50780449977337e+02°)
3.13415147760903e+04	(-6.13690165028364e+01dB,1.50587858480146e+02°)
3.14137644293712e+04	(-6.13918181358137e+01dB,1.50394751573633e+02°)
3.14861806353040e+04	(-6.14144509583917e+01dB,1.50201134569336e+02°)
3.15587637778321e+04	(-6.14369139753582e+01dB,1.50007012876901e+02°)
3.16315142417842e+04	(-6.14592061991539e+01dB,1.49812392003763e+02°)
3.17044324128760e+04	(-6.14813266501433e+01dB,1.49617277554812e+02°)
3.17775186777123e+04	(-6.15032743568951e+01dB,1.49421675232004e+02°)
3.18507734237894e+04	(-6.15250483564642e+01dB,1.49225590833915e+02°)
3.19241970394964e+04	(-6.15466476946608e+01dB,1.49029030255312e+02°)
3.19977899141182e+04	(-6.15680714263374e+01dB,1.48831999486610e+02°)
3.20715524378369e+04	(-6.15893186156617e+01dB,1.48634504613345e+02°)
3.21454850017340e+04	(-6.16103883363960e+01dB,1.48436551815580e+02°)
3.22195879977925e+04	(-6.16312796721746e+01dB,1.48238147367274e+02°)
3.22938618188993e+04	(-6.16519917167766e+01dB,1.48039297635629e+02°)
3.23683068588466e+04	(-6.16725235744092e+01dB,1.47840009080346e+02°)
3.24429235123348e+04	(-6.16928743599743e+01dB,1.47640288252913e+02°)
3.25177121749738e+04	(-6.17130431993470e+01dB,1.47440141795779e+02°)
3.25926732432857e+04	(-6.17330292296456e+01dB,1.47239576441542e+02°)
3.26678071147067e+04	(-6.17528315995057e+01dB,1.47038599012047e+02°)
3.27431141875890e+04	(-6.17724494693458e+01dB,1.46837216417497e+02°)
3.28185948612032e+04	(-6.17918820116346e+01dB,1.46635435655480e+02°)
3.28942495357404e+04	(-6.18111284111617e+01dB,1.46433263809957e+02°)
3.29700786123141e+04	(-6.18301878652955e+01dB,1.46230708050241e+02°)
3.30460824929626e+04	(-6.18490595842446e+01dB,1.46027775629917e+02°)
3.31222615806508e+04	(-6.18677427913206e+01dB,1.45824473885683e+02°)
3.31986162792726e+04	(-6.18862367231922e+01dB,1.45620810236222e+02°)
3.32751469936532e+04	(-6.19045406301329e+01dB,1.45416792181006e+02°)
3.33518541295507e+04	(-6.19226537762833e+01dB,1.45212427298992e+02°)
3.34287380936587e+04	(-6.19405754398857e+01dB,1.45007723247408e+02°)
3.35057992936083e+04	(-6.19583049135351e+01dB,1.44802687760389e+02°)
3.35830381379704e+04	(-6.19758415044189e+01dB,1.44597328647617e+02°)
3.36604550362576e+04	(-6.19931845345484e+01dB,1.44391653792949e+02°)
3.37380503989266e+04	(-6.20103333410029e+01dB,1.44185671152915e+02°)
3.38158246373803e+04	(-6.20272872761429e+01dB,1.43979388755331e+02°)
3.38937781639700e+04	(-6.20440457078492e+01dB,1.43772814697700e+02°)
3.39719113919974e+04	(-6.20606080197360e+01dB,1.43565957145709e+02°)
3.40502247357173e+04	(-6.20769736113698e+01dB,1.43358824331623e+02°)
3.41287186103391e+04	(-6.20931418984759e+01dB,1.43151424552689e+02°)
3.42073934320296e+04	(-6.21091123131529e+01dB,1.42943766169439e+02°)
3.42862496179148e+04	(-6.21248843040697e+01dB,1.42735857604028e+02°)
3.43652875860824e+04	(-6.21404573366600e+01dB,1.42527707338511e+02°)
3.44445077555838e+04	(-6.21558308933190e+01dB,1.42319323913080e+02°)
3.45239105464365e+04	(-6.21710044735882e+01dB,1.42110715924262e+02°)
3.46034963796261e+04	(-6.21859775943322e+01dB,1.41901892023131e+02°)
3.46832656771089e+04	(-6.22007497899195e+01dB,1.41692860913433e+02°)
3.47632188618137e+04	(-6.22153206123859e+01dB,1.41483631349730e+02°)
3.48433563576443e+04	(-6.22296896316044e+01dB,1.41274212135465e+02°)
3.49236785894818e+04	(-6.22438564354356e+01dB,1.41064612121070e+02°)
3.50041859831866e+04	(-6.22578206298833e+01dB,1.40854840201973e+02°)
3.50848789656009e+04	(-6.22715818392417e+01dB,1.40644905316615e+02°)
3.51657579645509e+04	(-6.22851397062245e+01dB,1.40434816444480e+02°)
3.52468234088490e+04	(-6.22984938921091e+01dB,1.40224582604010e+02°)
3.53280757282960e+04	(-6.23116440768529e+01dB,1.40014212850593e+02°)
3.54095153536838e+04	(-6.23245899592192e+01dB,1.39803716274453e+02°)
3.54911427167971e+04	(-6.23373312568808e+01dB,1.39593101998607e+02°)
3.55729582504160e+04	(-6.23498677065341e+01dB,1.39382379176696e+02°)
3.56549623883184e+04	(-6.23621990639915e+01dB,1.39171556990887e+02°)
3.57371555652821e+04	(-6.23743251042760e+01dB,1.38960644649716e+02°)
3.58195382170870e+04	(-6.23862456217018e+01dB,1.38749651385940e+02°)
3.59021107805178e+04	(-6.23979604299569e+01dB,1.38538586454330e+02°)
3.59848736933660e+04	(-6.24094693621664e+01dB,1.38327459129518e+02°)
3.60678273944324e+04	(-6.24207722709591e+01dB,1.38116278703777e+02°)
3.61509723235291e+04	(-6.24318690285229e+01dB,1.37905054484809e+02°)
3.62343089214824e+04	(-6.24427595266498e+01dB,1.37693795793543e+02°)
3.63178376301346e+04	(-6.24534436767772e+01dB,1.37482511961901e+02°)
3.64015588923466e+04	(-6.24639214100248e+01dB,1.37271212330536e+02°)
3.64854731520001e+04	(-6.24741926772138e+01dB,1.37059906246643e+02°)
3.65695808540003e+04	(-6.24842574488900e+01dB,1.36848603061685e+02°)
3.66538824442777e+04	(-6.24941157153299e+01dB,1.36637312129160e+02°)
3.67383783697912e+04	(-6.25037674865470e+01dB,1.36426042802352e+02°)
3.68230690785295e+04	(-6.25132127922877e+01dB,1.36214804432078e+02°)
3.69079550195144e+04	(-6.25224516820144e+01dB,1.36003606364463e+02°)
3.69930366428028e+04	(-6.25314842248917e+01dB,1.35792457938690e+02°)
3.70783143994890e+04	(-6.25403105097564e+01dB,1.35581368484744e+02°)
3.71637887417070e+04	(-6.25489306450828e+01dB,1.35370347321214e+02°)
3.72494601226334e+04	(-6.25573447589418e+01dB,1.35159403753044e+02°)
3.73353289964893e+04	(-6.25655529989510e+01dB,1.34948547069317e+02°)
3.74213958185429e+04	(-6.25735555322171e+01dB,1.34737786541066e+02°)
3.75076610451120e+04	(-6.25813525452733e+01dB,1.34527131419053e+02°)
3.75941251335661e+04	(-6.25889442440091e+01dB,1.34316590931583e+02°)
3.76807885423293e+04	(-6.25963308535873e+01dB,1.34106174282366e+02°)
3.77676517308824e+04	(-6.26035126183616e+01dB,1.33895890648317e+02°)
3.78547151597653e+04	(-6.26104898017843e+01dB,1.33685749177432e+02°)
3.79419792905796e+04	(-6.26172626863040e+01dB,1.33475758986661e+02°)
3.80294445859911e+04	(-6.26238315732613e+01dB,1.33265929159792e+02°)
3.81171115097321e+04	(-6.26301967827749e+01dB,1.33056268745359e+02°)
3.82049805266039e+04	(-6.26363586536201e+01dB,1.32846786754588e+02°)
3.82930521024792e+04	(-6.26423175431003e+01dB,1.32637492159346e+02°)
3.83813267043049e+04	(-6.26480738269196e+01dB,1.32428393890078e+02°)
3.84698048001039e+04	(-6.26536278990350e+01dB,1.32219500833865e+02°)
3.85584868589785e+04	(-6.26589801715163e+01dB,1.32010821832389e+02°)
3.86473733511120e+04	(-6.26641310743905e+01dB,1.31802365680011e+02°)
3.87364647477718e+04	(-6.26690810554830e+01dB,1.31594141121849e+02°)
3.88257615213116e+04	(-6.26738305802556e+01dB,1.31386156851830e+02°)
3.89152641451740e+04	(-6.26783801316327e+01dB,1.31178421510889e+02°)
3.90049730938929e+04	(-6.26827302098262e+01dB,1.30970943685081e+02°)
3.90948888430964e+04	(-6.26868813321541e+01dB,1.30763731903783e+02°)
3.91850118695088e+04	(-6.26908340328552e+01dB,1.30556794637888e+02°)
3.92753426509533e+04	(-6.26945888628898e+01dB,1.30350140298121e+02°)
3.93658816663549e+04	(-6.26981463897514e+01dB,1.30143777233236e+02°)
3.94566293957422e+04	(-6.27015071972552e+01dB,1.29937713728407e+02°)
3.95475863202509e+04	(-6.27046718853355e+01dB,1.29731958003529e+02°)
3.96387529221253e+04	(-6.27076410698344e+01dB,1.29526518211618e+02°)
3.97301296847219e+04	(-6.27104153822750e+01dB,1.29321402437281e+02°)
3.98217170925110e+04	(-6.27129954696545e+01dB,1.29116618695076e+02°)
3.99135156310800e+04	(-6.27153819942068e+01dB,1.28912174928090e+02°)
4.00055257871356e+04	(-6.27175756331801e+01dB,1.28708079006419e+02°)
4.00977480485065e+04	(-6.27195770785973e+01dB,1.28504338725775e+02°)
4.01901829041460e+04	(-6.27213870370219e+01dB,1.28300961806080e+02°)
4.02828308441343e+04	(-6.27230062293190e+01dB,1.28097955890072e+02°)
4.03756923596818e+04	(-6.27244353904034e+01dB,1.27895328542068e+02°)
4.04687679431309e+04	(-6.27256752690020e+01dB,1.27693087246602e+02°)
4.05620580879591e+04	(-6.27267266273926e+01dB,1.27491239407270e+02°)
4.06555632887815e+04	(-6.27275902411561e+01dB,1.27289792345485e+02°)
4.07492840413532e+04	(-6.27282668989204e+01dB,1.27088753299314e+02°)
4.08432208425725e+04	(-6.27287574020990e+01dB,1.26888129422391e+02°)
4.09373741904829e+04	(-6.27290625646270e+01dB,1.26687927782855e+02°)
4.10317445842760e+04	(-6.27291832127044e+01dB,1.26488155362267e+02°)
4.11263325242943e+04	(-6.27291201845207e+01dB,1.26288819054671e+02°)
4.12211385120337e+04	(-6.27288743299972e+01dB,1.26089925665610e+02°)
4.13161630501460e+04	(-6.27284465105085e+01dB,1.25891481911217e+02°)
4.14114066424419e+04	(-6.27278375986159e+01dB,1.25693494417384e+02°)
4.15068697938934e+04	(-6.27270484777956e+01dB,1.25495969718891e+02°)
4.16025530106368e+04	(-6.27260800421606e+01dB,1.25298914258648e+02°)
4.16984567999747e+04	(-6.27249331961904e+01dB,1.25102334386943e+02°)
4.17945816703797e+04	(-6.27236088544515e+01dB,1.24906236360736e+02°)
4.18909281314961e+04	(-6.27221079413223e+01dB,1.24710626343027e+02°)
4.19874966941434e+04	(-6.27204313907169e+01dB,1.24515510402171e+02°)
4.20842878703184e+04	(-6.27185801458043e+01dB,1.24320894511386e+02°)
4.21813021731984e+04	(-6.27165551587340e+01dB,1.24126784548145e+02°)
4.22785401171434e+04	(-6.27143573903551e+01dB,1.23933186293707e+02°)
4.23760022176995e+04	(-6.27119878099392e+01dB,1.23740105432664e+02°)
4.24736889916009e+04	(-6.27094473949044e+01dB,1.23547547552485e+02°)
4.25716009567732e+04	(-6.27067371305308e+01dB,1.23355518143221e+02°)
4.26697386323359e+04	(-6.27038580096947e+01dB,1.23164022597052e+02°)
4.27681025386051e+04	(-6.27008110325800e+01dB,1.22973066208089e+02°)
4.28666931970966e+04	(-6.26975972064097e+01dB,1.22782654172060e+02°)
4.29655111305282e+04	(-6.26942175451692e+01dB,1.22592791586087e+02°)
4.30645568628227e+04	(-6.26906730693310e+01dB,1.22403483448517e+02°)
4.31638309191108e+04	(-6.26869648055829e+01dB,1.22214734658773e+02°)
4.32633338257335e+04	(-6.26830937865574e+01dB,1.22026550017221e+02°)
4.33630661102455e+04	(-6.26790610505585e+01dB,1.21838934225114e+02°)
4.34630283014173e+04	(-6.26748676412947e+01dB,1.21651891884555e+02°)
4.35632209292386e+04	(-6.26705146076120e+01dB,1.21465427498477e+02°)
4.36636445249206e+04	(-6.26660030032273e+01dB,1.21279545470687e+02°)
4.37642996208993e+04	(-6.26613338864673e+01dB,1.21094250105910e+02°)
4.38651867508380e+04	(-6.26565083200041e+01dB,1.20909545609911e+02°)
4.39663064496302e+04	(-6.26515273705958e+01dB,1.20725436089614e+02°)
4.40676592534025e+04	(-6.26463921088305e+01dB,1.20541925553275e+02°)
4.41692456995174e+04	(-6.26411036088706e+01dB,1.20359017910659e+02°)
4.42710663265760e+04	(-6.26356629481997e+01dB,1.20176716973276e+02°)
4.43731216744213e+04	(-6.26300712073712e+01dB,1.19995026454649e+02°)
4.44754122841404e+04	(-6.26243294697625e+01dB,1.19813949970578e+02°)
4.45779386980681e+04	(-6.26184388213278e+01dB,1.19633491039476e+02°)
4.46807014597892e+04	(-6.26124003503553e+01dB,1.19453653082728e+02°)
4.47837011141415e+04	(-6.26062151472295e+01dB,1.19274439425009e+02°)
4.48869382072191e+04	(-6.25998843041929e+01dB,1.19095853294724e+02°)
4.49904132863747e+04	(-6.25934089151095e+01dB,1.18917897824456e+02°)
4.50941269002229e+04	(-6.25867900752389e+01dB,1.18740576051356e+02°)
4.51980795986430e+04	(-6.25800288810008e+01dB,1.18563890917702e+02°)
4.53022719327817e+04	(-6.25731264297583e+01dB,1.18387845271305e+02°)
4.54067044550565e+04	(-6.25660838195896e+01dB,1.18212441866136e+02°)
4.55113777191582e+04	(-6.25589021490694e+01dB,1.18037683362809e+02°)
4.56162922800541e+04	(-6.25515825170599e+01dB,1.17863572329145e+02°)
4.57214486939907e+04	(-6.25441260224898e+01dB,1.17690111240855e+02°)
4.58268475184968e+04	(-6.25365337641512e+01dB,1.17517302482032e+02°)
4.59324893123865e+04	(-6.25288068404929e+01dB,1.17345148345897e+02°)
4.60383746357622e+04	(-6.25209463494162e+01dB,1.17173651035381e+02°)
4.61445040500171e+04	(-6.25129533880797e+01dB,1.17002812663825e+02°)
4.62508781178390e+04	(-6.25048290527008e+01dB,1.16832635255681e+02°)
4.63574974032126e+04	(-6.24965744383655e+01dB,1.16663120747222e+02°)
4.64643624714226e+04	(-6.24881906388396e+01dB,1.16494270987254e+02°)
4.65714738890570e+04	(-6.24796787463857e+01dB,1.16326087737875e+02°)
4.66788322240100e+04	(-6.24710398515799e+01dB,1.16158572675232e+02°)
4.67864380454847e+04	(-6.24622750431356e+01dB,1.15991727390275e+02°)
4.68942919239964e+04	(-6.24533854077287e+01dB,1.15825553389584e+02°)
4.70023944313758e+04	(-6.24443720298275e+01dB,1.15660052096151e+02°)
4.71107461407714e+04	(-6.24352359915277e+01dB,1.15495224850184e+02°)
4.72193476266534e+04	(-6.24259783723852e+01dB,1.15331072909964e+02°)
4.73281994648159e+04	(-6.24166002492614e+01dB,1.15167597452653e+02°)
4.74373022323807e+04	(-6.24071026961626e+01dB,1.15004799575195e+02°)
4.75466565077996e+04	(-6.23974867840928e+01dB,1.14842680295099e+02°)
4.76562628708582e+04	(-6.23877535809006e+01dB,1.14681240551377e+02°)
4.77661219026785e+04	(-6.23779041511361e+01dB,1.14520481205415e+02°)
4.78762341857221e+04	(-6.23679395559086e+01dB,1.14360403041835e+02°)
4.79866003037935e+04	(-6.23578608527502e+01dB,1.14201006769406e+02°)
4.80972208420427e+04	(-6.23476690954785e+01dB,1.14042293021977e+02°)
4.82080963869690e+04	(-6.23373653340700e+01dB,1.13884262359324e+02°)
4.83192275264233e+04	(-6.23269506145290e+01dB,1.13726915268141e+02°)
4.84306148496119e+04	(-6.23164259787645e+01dB,1.13570252162925e+02°)
4.85422589470993e+04	(-6.23057924644733e+01dB,1.13414273386897e+02°)
4.86541604108114e+04	(-6.22950511050180e+01dB,1.13258979212969e+02°)
4.87663198340386e+04	(-6.22842029293175e+01dB,1.13104369844657e+02°)
4.88787378114391e+04	(-6.22732489617353e+01dB,1.12950445417016e+02°)
4.89914149390417e+04	(-6.22621902219750e+01dB,1.12797205997637e+02°)
4.91043518142493e+04	(-6.22510277249729e+01dB,1.12644651587519e+02°)
4.92175490358421e+04	(-6.22397624808036e+01dB,1.12492782122080e+02°)
4.93310072039805e+04	(-6.22283954945784e+01dB,1.12341597472093e+02°)
4.94447269202082e+04	(-6.22169277663562e+01dB,1.12191097444633e+02°)
